"","naMean_EOO","naMean_AOO","naZero_EOO","naZero_AOO","naNA_EOO","naNA_AOO"
"313",1072056.8,504,682388.2,456,443646.7,204
"314",886105.6,504,1634676.6,452,1279504.2,200
"315",735891.5,496,647256.8,456,358319.8,208
"316",695752.9,500,879524.9,456,693023.1,208
"317",1981785,500,969689.1,448,637531.2,204
"318",1573540.1,500,647139.3,456,327498.2,208
"319",627588.1,500,825169,460,572802.7,208
"320",1225246.9,504,655393.9,452,412158,208
"321",663517.1,500,676542.5,456,424923.1,212
"322",673394.1,500,708949.3,456,508443.1,204
"323",829753.2,504,656641.3,456,348558.4,208
"324",832808.7,500,767657.7,456,461239.3,208
"325",1060875.7,496,1419503.4,452,1084447.4,204
"326",983803.4,496,858224.8,456,550506.9,208
"327",1415231.7,500,983703.3,460,805554.2,212
"328",1192672.1,500,850956.5,448,830496.3,204
"329",1275899.1,488,825088.8,456,606691.2,208
"330",903055.6,496,866338.1,448,561419.4,200
"331",714979.5,500,688845.7,452,475638.6,208
"332",690341.7,496,989065.9,452,618976.6,208
"333",670801,496,1093288.7,448,796504.6,208
"334",1340670.4,496,718687.8,452,420494,208
"335",1432620.9,500,1420715.7,452,1077069.3,204
"336",1158901.8,496,957869,460,747352.7,208
"337",1187880.6,496,1066291,456,757646.6,212
"338",904878,496,712252.1,452,458924.1,204
"339",942553.4,500,1008987.6,452,636663.6,204
"340",2109209.7,500,672082.3,448,401134.4,204
"341",955823,500,786314.2,452,497696.7,208
"342",947342.3,500,673818.3,452,475944.7,208
"343",1267417.5,500,1027125.1,460,700844.2,212
"344",854879.9,500,670296.3,452,419399.9,204
"345",686608.7,500,927245.8,456,789873.7,208
"346",659939.5,500,944630.9,452,619551.5,208
"347",1392403.8,500,972953.6,456,675397.9,208
"348",1451342.8,500,1014441.9,456,922355.8,208
"349",1025830.3,504,859760.2,460,651375.6,208
"350",859702.2,500,766585.4,456,529200.8,208
"351",729874.8,500,717880.6,456,493066.1,208
"352",795248.5,496,1051159.7,456,683348.6,212
"353",677410.2,504,1007562.1,452,765069.8,208
"354",1010956.5,496,681879.7,456,508764.6,212
"355",727183.5,496,650370.9,456,335274.9,200
"356",728005.7,496,710164.8,456,612332.2,204
"357",1914564,492,987214.2,448,650448,200
"358",818102.8,500,950432.8,452,672452,204
"359",797363.6,500,903204.3,460,612943.4,208
"360",646939.5,500,698385.3,456,387401.4,208
"361",1258994.6,492,659293,456,476770.8,204
"362",704117,496,1241052.3,460,969486.1,212
"363",668744.5,496,803027.5,452,549015,204
"364",1003498,496,1596915.1,456,1150356,208
"365",1228216.7,504,646785.8,452,443712,204
"366",798629.1,504,861754,460,547849,212
"367",671835.8,504,1400036.5,456,1040043.9,212
"368",696932.1,500,1093693,452,913148.5,208
"369",818809.1,492,957900.9,456,798377.3,212
"370",1157959.5,500,1228530.3,452,884530.3,208
"371",676826.2,500,1125976.5,456,872867.8,212
"372",622683.8,496,644263.9,448,330917.2,204
"373",971653.1,500,1015260.6,456,742376.8,204
"374",695499.3,496,1061078.8,452,807187.4,208
"375",724967.5,496,660003.8,456,362667.9,208
"376",654763.9,500,1521520.3,460,1137477.4,212
"377",916506.3,500,636785.6,456,427023.8,208
"378",645153.9,488,714917.9,456,530835.5,208
"379",698326.4,488,1079348.7,456,927000.6,208
"380",695494.1,500,1137844.7,452,824195.3,204
"381",654023.3,500,1535556.1,456,1198483.4,204
"382",999629.2,500,859254.9,456,698232.8,208
"383",771009.9,500,1194376.9,456,907496.9,212
"384",1596885.1,492,656226.8,456,407030.1,208
"385",1365987.6,500,1361782.8,452,1112134.4,208
"386",807883.2,504,1391694.3,460,1036028.7,208
"387",1444283.5,496,1350415,452,919246.9,204
"388",1611760.9,504,1141769,460,846576.1,212
"389",817341.6,500,1094252.6,456,802538.4,204
"390",686746.1,504,744232.9,452,460076.8,208
"391",731759.4,500,1413154.3,456,1080934.2,212
"392",1071727.5,496,718809.1,460,441283.1,212
"393",915089.7,496,925729.5,456,726680.6,212
"394",1237492.8,496,1031911.9,460,888135.9,212
"395",771399,500,858590.8,452,726566.1,204
"396",796887.1,500,655312.5,460,370125.1,212
"397",716839.5,504,1486926.2,456,1167019.9,204
"398",1778990.8,500,1005983.9,448,844679.3,200
"399",622612.7,492,1228993.6,456,991459.1,212
"400",879127.6,500,824162.5,456,539938.8,208
"401",1299516.3,504,727316.6,460,444515.8,208
"402",1012432.5,504,819241.4,456,591651.9,208
"403",1328857.7,500,737312,448,506478.6,208
"404",885041.1,500,773201,452,614633.6,208
"405",736001.4,492,843676.4,456,533056.7,212
"406",834894.2,500,818779,452,444705,200
"407",648676.9,496,1170318.2,456,855112.3,204
"408",1374426.6,488,709679,456,506612.1,212
"409",1019559,496,864124.6,456,545450,208
"410",867838.5,492,1056125.1,456,1018205.7,208
"411",928290.1,500,757831.9,452,532692.6,208
"412",939610.3,496,773795.3,460,491383,204
"413",1152300.8,500,1081149,456,760497,212
"414",1107472.8,500,1072930,460,895211.7,208
"415",691315.7,500,832974.6,452,547403.6,208
"416",1029140.8,504,672550,448,432736.9,204
"417",716798.5,500,1298247.3,456,993684.7,208
"418",965609.2,492,1014562.8,452,729786.7,208
"419",936185.7,500,930505,452,914327.7,204
"420",1530155.4,504,642657.4,456,324093.1,200
"421",926471.3,500,1384886.5,452,1078124,208
"422",699536.8,496,633236.3,456,299257.8,208
"423",1298152.3,496,678696.9,460,413520.7,208
"424",817162.4,496,641311.5,460,343395,208
"425",1134515.8,500,1033832.1,452,900307.8,204
"426",1139747,500,696655.8,456,456809.3,208
"427",978351.4,500,775924.8,452,468084.8,208
"428",665148.8,496,1132178.5,460,733937,208
"429",988891.4,504,656075.4,448,468480.3,204
"430",907974.4,496,792555.4,456,479695,208
"431",678403.2,496,1296140.3,456,883912.1,212
"432",702965.6,496,671936,456,563625.8,208
"433",821868.6,500,1557801.7,456,1236365.6,212
"434",847392.3,496,776201.2,456,497523.9,212
"435",1111063.3,500,1363212,460,1030572.6,204
"436",641211.1,500,911231.3,448,689617,204
"437",688804.9,500,1498712.3,452,1129583.2,208
"438",1309254.8,500,997349.7,456,897387.5,212
"439",631025.5,496,1248755.6,456,864857.1,204
"440",888445.7,504,1130049.6,452,755760.8,204
"441",898684,500,1082413,456,880110.9,212
"442",762730.6,496,722603.4,460,461318,212
"443",1490351.3,492,852177.4,456,544171.6,208
"444",1500797.2,500,641120.7,456,338402.3,208
"445",847172.8,500,730023,452,381547.2,204
"446",724035.9,500,1045659.9,460,659444.2,212
"447",1469174.1,500,661795.4,452,415081.9,208
"448",955647.3,500,1279230.8,456,968604.1,208
"449",694283.2,500,892381.5,452,571731.2,208
"450",1165699.9,496,674422.4,448,456252.8,204
"451",910321.7,500,1330734.3,460,920246.8,212
"452",1177066.8,500,1044518.4,456,758815.8,208
"453",909651.1,500,1347229.6,460,1071874.7,208
"454",1029092.2,500,657895,452,361349.5,208
"455",1032479.2,500,1527977.9,456,1131847.2,208
"456",767452.6,500,942775.8,456,604717.4,204
"457",671547.7,500,805881.9,452,474520.4,204
"458",997106.6,500,1157561.6,456,827787.6,212
"459",1234951.3,500,927646.5,456,684592.2,208
"460",815782.7,500,630822.1,452,265754.1,208
"461",1188331.7,500,637281.5,456,443902.1,204
"462",1322169.8,492,1067394.7,456,748327.9,212
"463",645396.9,496,1300226.3,456,943173.9,212
"464",842035.7,504,640150.1,460,391287.4,208
"465",720939.6,500,664626.5,460,476512.3,212
"466",1106610.7,504,635807.6,448,339986.1,204
"467",1266128.4,496,760035.4,456,513271.4,212
"468",1275956.6,496,867752.5,452,580788.3,208
"469",633523.5,496,765295.8,448,470505,204
"470",717970.1,500,1397007.2,456,1116547.4,208
"471",1275378.4,500,977956.5,460,778675.3,212
"472",684715.5,504,880775.8,452,599513.3,208
"473",1108915,504,1071116.6,460,708781,212
"474",1289765.7,500,994868.4,456,858304.7,212
"475",860417.5,496,1056391.5,456,745380.3,212
"476",1406038.7,496,1666738.2,460,1395900.8,212
"477",918347.8,500,906491.2,460,872051.8,212
"478",685018.4,500,842371.6,456,513517.8,208
"479",1395647.3,500,1015267.9,460,671320.3,212
"480",960422.4,500,1007820.9,448,764915,208
"481",712568.7,496,1232440.2,448,980170.8,200
"482",1262635.4,500,1088752.3,448,733942.2,204
"483",713083.7,500,679405.4,452,453359.1,204
"484",617221.7,504,1732903.4,456,1334691.8,208
"485",1442653.5,496,1262841.5,460,963261.7,208
"486",673933.9,496,924505.4,456,612182,208
"487",1216060.4,500,820183.1,460,561827.4,212
"488",1080935.6,504,881181.2,452,611882.8,204
"489",1408065.4,488,1481224.4,456,1112174.8,212
"490",1071248.2,500,1022767.8,456,813724.3,204
"491",902853.6,496,938549.3,456,663381.1,212
"492",775335,496,837245.8,456,529466.2,212
"493",992286.4,492,1412924.6,452,1304181.9,204
"494",1538188.7,496,1014207.8,456,766568.6,208
"495",765074.8,500,1467559.4,460,1064313.5,208
"496",741681,500,1585997.3,452,1265850.4,204
"497",635731.3,496,1279355.7,456,998907.9,208
"498",1283468.1,500,831866.1,452,574187.3,208
"499",988450.5,500,631438.4,452,297514.1,208
"500",858032.3,496,638230.2,456,319988.7,208
"501",710672.3,496,798614.2,456,598339.7,208
"502",1743090.6,500,642335.4,456,340314.8,208
"503",873268.5,500,1208710.1,452,993022.7,204
"504",661736.8,492,1059929.4,460,817938.9,212
"505",680464.8,496,807946.7,448,516203.6,208
"506",1181462.8,492,1271455,460,932935,212
"507",1080541.4,488,1217811.6,456,1067646,208
"508",1086040,504,1177389.5,456,908256.6,208
"509",672691.7,504,783319.4,448,405453.6,204
"510",1108332.6,492,679927.5,456,406624.8,212
"511",770465.2,500,1497752.3,456,1384630.9,212
"512",1080967.1,500,869744.4,456,816172.5,208
"513",641279.9,500,1236254.6,452,904312,208
"514",1558456,500,649950.1,456,482070.2,204
"515",998322.4,496,1048566.9,452,849104.4,208
"516",664221.2,500,955556.2,456,708835.9,208
"517",680291.5,492,1206635.4,460,913372.8,208
"518",1082840.9,500,1004631.1,452,648404.4,208
"519",870041.8,500,1556604.4,456,1164921.5,208
"520",1278500,504,1024886.3,456,706526.9,208
"521",716046.7,492,1170035.3,452,827830.5,204
"522",903070.4,496,634114,456,368643.3,208
"523",979031.5,500,848865.4,456,563829,208
"524",689005.4,500,666257.1,452,393980.2,204
"525",946003.2,500,1039239.7,448,748805.3,200
"526",815643.6,504,1487184.9,452,1144656.5,212
"527",1419881.8,496,1021229.4,452,669018.5,200
"528",1727012.5,500,1007698.9,460,732132.6,208
"529",1393596,496,1108518.4,452,831890.6,208
"530",1059336.6,504,1149489.6,456,1065574.4,204
"531",1103400.7,500,852556.4,460,781597,208
"532",1418676.1,500,950325.6,456,830895.3,208
"533",1109233.4,496,654157,456,396547.2,208
"534",618681,504,810240.2,456,499401.2,204
"535",1493569.6,504,717104.3,456,538316.2,212
"536",824129.9,500,1561432.7,460,1240130.8,212
"537",1059050.7,500,888782.6,452,623870.9,204
"538",1094762.5,496,680220.5,460,528592.1,208
"539",948911.4,500,637024.6,456,285328.9,208
"540",634792.3,500,999798,452,744657.2,204
"541",702853.2,500,1175532.7,460,891377.1,212
"542",990902,500,1194658.8,456,786450,208
"543",991358.5,504,698170.4,456,385064.2,212
"544",690764.3,496,1489372.6,456,1080402.7,208
"545",788378,500,843486.4,444,604888.9,200
"546",963781.9,496,845384.3,456,594611.7,212
"547",1061977,496,1077519.8,448,940066,204
"548",810567.2,500,771815.4,448,475050.6,204
"549",1065661.6,496,691147.8,456,477362.5,208
"550",751600.9,496,1007382.6,456,705841.3,208
"551",1035802.5,500,728793,452,430991.7,204
"552",652647.3,500,920149.6,456,598756.7,208
"553",1359855.9,496,1168315,456,872901.4,208
"554",1544968.3,500,1499079.5,456,1200253.9,212
"555",665437,496,709436.3,456,543262.5,208
"556",1016191.7,492,1278668.7,456,1074639.4,208
"557",1433005.1,500,1162338,456,804533.2,204
"558",694570.4,504,887903.5,456,599577.4,204
"559",1177503.4,500,636627.6,456,427892.5,212
"560",1871863.3,496,879323.3,452,679555.4,208
"561",1237338.8,504,767395.5,456,503696,208
"562",667635.2,496,1202795.5,452,918823.5,204
"563",1105603.8,500,802330.1,456,551266.2,212
"564",1677723.6,500,799105.2,452,628557,208
"565",1209186.5,496,724692.1,456,466879.4,208
"566",1284142.4,496,1092352.2,452,708443.9,200
"567",1405923.3,496,1383625,452,1057392.1,208
"568",652289.6,496,1088293.1,460,759810.6,208
